ec5_uuid,created_at,title,1_Surveyor_Nickname,2_Map_sheet_number,3_Functional_Unit_Co,5_11_Name_of_organis,6_12_Description_of_,7_13_When_was_the_or,8_14_Do_you_regard_t,9_15_If_no_what_type,10_16_If_other_pleas,12_21_Total_number_o,13_22_Observed_or_Ve,14_23_How_many_FTEs_,15_24_Observed_or_Ve,16_25_Is_the_organis,17_26_How_many_peopl,19_31_Floor_levels_t,20_32_How_many_store,21_33_Unit_size_Inse,22_34_Square_metres_,23_35_Observed_or_Ve,24_36_Predominant_he,25_37_Premises_type_,26_38_If_other_pleas,27_39_Type_of_associ,28_310_Car_parking_S,29_311_Goods_access_,30_312_Are_these_pre,31_313_If_premises_a,32_314_When_did_the_,33_315_Is_the_premis,34_316_If_rentedleas,35_317_Will_the_leas,37_41_Is_the_localit,38_42_If_so_why_sele,39_43_If_locality_is,40_44_What_is_your_v,41_45_What_are_the_t,42_46_Where_are_the_,43_47_Where_are_the_,44_48_Is_the_organis,45_49_Does_the_organ,46_410_If_yes_where_,47_411_If_yes_when,48_412_If_yes_why,49_413_Are_the_organ,50_414_If_yes_please,51_415_Are_you_aware,52_416_If_yes_how_ha,53_417_If_other_plea,54_418_What_is_your_,56_51_Contact_willin,57_52_Name_of_contac,58_53_Contact_teleph,59_54_Contact_email_,60_55_Organisation_t,61_56_Organisation_w,62_57_Organisation_e,63_58_Street_name_eg,64_59_Street_number_,65_510_Postcode_Incl,66_511_Unit_number_i,68_61_Additional_not,69_62_Internal_photo,71_71_Would_the_acti,lat_72_72_Location,long_72_72_Location,accuracy_72_72_Location,73_73_External_photo,74_74_SIC_Code,75_75_Site_ID,76_76_Notes_on_any_o
bab29929-18aa-45b1-b93d-18e20e032e28,2019-07-29T11:37:29.857Z,"Rashi 95 17870018",Rashi,95,17870018,"Dani Tagen",Artist,,No,"Arts organisation",,,,,,,,"Level 1",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dani Tagen",,,,https://danitagen.com/artist,,"Clement Road",100,"SE16 4DG",18,,,no,51.494704,-0.064151,98,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=bab29929-18aa-45b1-b93d-18e20e032e28_1564400247.jpg,90030,,
2c595ebe-0825-4b04-a1b7-86aad4612155,2019-07-29T11:36:03.824Z,"Rashi 95 17870017",Rashi,95,17870017,"Tom White",Artist,,No,"Arts organisation",,,,,,,,"Level 1",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tom White",,,,,,"Clement Road",100,"SE16 4DG",17,,,no,51.494719,-0.063987,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=2c595ebe-0825-4b04-a1b7-86aad4612155_1564400162.jpg,90030,,
5394bc7c-6efa-4925-a2b0-ebc8aed26d78,2019-07-29T11:34:35.441Z,"Rashi 95 17870016",Rashi,95,17870016,Exotica,"Pole Dance Studio",,No,"Training organisation",,,,,,,,"Level 1",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Veronica Chebotar",,,,https://www.exoticapoledance.com/,hello@exoticapoledance.com,"Clement Road",100,"SE16 4DG",16,,,no,51.494554,-0.064017,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=5394bc7c-6efa-4925-a2b0-ebc8aed26d78_1564400073.jpg,,,
3d1c5805-39a6-4904-92a3-ad2cdc881967,2019-07-29T11:32:46.622Z,"Rashi 95 17870015",Rashi,95,17870015,"Rodotto Villaplana",Artist,,No,"Arts organisation",,,,,,,,"Level 1",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rodotto Villaplana",,,,,,"Clement Road",100,"SE16 4DG",15,,,no,51.494634,-0.063978,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=3d1c5805-39a6-4904-92a3-ad2cdc881967_1564399964.jpg,90030,,
d08abc30-380d-40ac-87d5-9ef481cce3dc,2019-07-29T11:31:20.377Z,"Rashi 95 17870014",Rashi,95,17870014,"Andrew Gadd",Artist,,No,"Arts organisation",,,,,,,,"Level 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Andrew Gadd",,,,,,"Clement Road",100,"SE16 4DG",14,,,no,51.494413,-0.063832,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=d08abc30-380d-40ac-87d5-9ef481cce3dc_1564399876.jpg,90030,,
efa673da-357c-4af2-a0f6-58ae93a13107,2019-07-29T11:29:03.162Z,"Rashi 95 17870013",Rashi,95,17870013,"Kira Romano",Artist,,No,"Arts organisation",,,,,,,,"Level 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kira Romano",,,,https://kiraromano.weebly.com/contact.html,,"Clement Road",100,"SE16 4DG",13,,,no,51.494319,-0.063353,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=efa673da-357c-4af2-a0f6-58ae93a13107_1564399741.jpg,90030,,
9d39c593-b055-46e0-a35c-93fe926dcf9d,2019-07-29T11:27:36.683Z,"Rashi 95 17870012",Rashi,95,17870012,"Lauren Goldie",Sculptor,,No,"Arts organisation",,1,Verified,1,Verified,yes,1,"Level 1",1,30,"Square metres",Observed,3.5,"an industrial building with or without a yard",,"No associated yard space",,"Goods lift access",yes,,,Rented/leased,1,Yes,yes,"Near to other businesses, Near to home, reasonable rents compared to other locations",yes,"Although it’s good, a place like the biscuit factory with reasonable rent works better for sculpting activities. Wouldn’t mind live-work spaces.","Silence, diverse businesses around, space","South London, Central London","South London, Central London, Southwark, Greater London Area",Growing,no,,,,no,,yes,"Word of mouth, Own research",,"Fairly reasonable place. Will have to move Incase the place goes for redevelopment.",No,"Lauren Goldie",,lauren@laurengoldie.com,,,,"Clement Road",100,"SE16 4DG",12,,,no,51.494426,-0.063466,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=9d39c593-b055-46e0-a35c-93fe926dcf9d_1564399654.jpg,90030,,
c6207175-5973-4ade-90a6-819865242534,2019-07-29T11:17:41.512Z,"Rashi 95 17870011",Rashi,95,17870011,"Cheryl Papsian",Artist,,No,"Arts organisation",,,,,,,,"Level 1",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheryl Papsian",,,,https://www.cherylpapasian.com/,,"Clement Road",100,"SE16 4DG",11,,,no,51.494498,-0.063124,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=c6207175-5973-4ade-90a6-819865242534_1564399059.jpg,90030,,
f921dc3d-bd24-4502-94c3-7fdf52dfaf9b,2019-07-29T11:16:56.725Z,"Jessica 105 10500001",Jessica,105,10500001,"Arien Contractors Ltd.","Building and maintenance company",,,,,,,,,,,"Ground Floor",1,,,,,"an office building",,"Unit has use of operational yard","Car parking in yard","Loading from vehicles in street used",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.466213,-0.066872,6,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=f921dc3d-bd24-4502-94c3-7fdf52dfaf9b_1564399144.jpg,,,
4b80d0db-c2ef-498e-929d-fbd566cbf5c6,2019-07-29T11:15:54.188Z,"Rashi 95 17870010",Rashi,95,17870010,,vacant,,,,,,,,,,,"Level 1",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Before used for ceramics by Cozy Pots",,no,51.49436,-0.063137,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=4b80d0db-c2ef-498e-929d-fbd566cbf5c6_1564398951.jpg,90030,,
85d7bde7-8850-46c7-b02f-a6d00f35abdb,2019-07-29T11:14:24.407Z,"Rashi 95 17970009",Rashi,95,17970009,,vacant,,,,,,,,,,,"Level 1",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clement Road",100,"SE16 4DG",9,,,,51.494475,-0.063042,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=85d7bde7-8850-46c7-b02f-a6d00f35abdb_1564398862.jpg,,,
b6986ad1-9c54-4327-b35d-5e8caae880c1,2019-07-29T11:12:29.127Z,"Rashi 95 17870008",Rashi,95,17870008,,vacant,,,,,,,,,,,"Level 1",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Was occupied by Lemonade and Laughing Gas",,,51.494792,-0.063032,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=b6986ad1-9c54-4327-b35d-5e8caae880c1_1564398747.jpg,,,
de6e0881-34c5-4843-8af1-5d6f7e053e31,2019-07-29T11:09:40.546Z,"Rashi 95 17870007",Rashi,95,17870007,"Draw A Nude",Artists,,No,"Arts organisation",,2,Observed,,,,,"Level 1",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rowan Kassab",,,07514072711,,,"Clement Road",100,"SE16 4DG",7,,,no,51.49478,-0.063137,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=de6e0881-34c5-4843-8af1-5d6f7e053e31_1564398578.jpg,90030,,
7d528d5d-de04-4eec-8220-eaa4469f922d,2019-07-29T11:07:23.967Z,"Rashi 95 17870006",Rashi,95,17870006,"Cherry Williams","Wedding dress designer",,Yes,,,,,,,,,"Level 1",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherry Williams",,,,https://cherrywilliamslondon.com/,cherry@cherrywilliamslondon.com,"Clement Road",100,"SE16 4DG",6,,,no,51.494841,-0.063068,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=7d528d5d-de04-4eec-8220-eaa4469f922d_1564398441.jpg,,,
9da55be7-14a6-4185-97f7-6351a747e7c6,2019-07-29T11:06:11.414Z,"Rashi 95 17870005",Rashi,95,17870005,"Made with Love","Bridal dresses",,Yes,,,2,Verified,2,Verified,yes,2,"Level 1",1,55,"Square metres",Observed,3.5,"an industrial building with or without a yard",,"No associated yard space","Separate car parking in designated car park on site","Goods lift access",yes,,,Rented/leased,12,Yes,yes,"Near to other businesses, reasonable rents compared to other locations",,,,,,,,,,,,,,,,,,,,,,https://www.madewithlovebridal.com/about/,,"Clement Road",100,"SE16 4DG",5,,,no,51.494654,-0.062827,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=9da55be7-14a6-4185-97f7-6351a747e7c6_1564398368.jpg,,,
c476ef69-c245-4f71-a2e4-f06dbea6dfa0,2019-07-29T10:59:17.930Z,"Rashi 95 17870003",Rashi,95,17870003,"Matthew Pettit","Artist, Illustrator",,No,"Arts organisation",,,,,,,,"Level 1",,,,,,"an industrial building with or without a yard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matthew Pettit",,,,https://matthewpettit.co.uk/,mail@matthewpettit.co.uk,"Clement Road",100,"SE16 4DG",3,,,no,51.49477,-0.062706,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=c476ef69-c245-4f71-a2e4-f06dbea6dfa0_1564397955.jpg,90030,,
acda8026-f6f0-4abe-b828-33de9b241ffd,2019-07-29T10:58:27.969Z,"Rashi 95 17870002",Rashi,95,17870002,"Studio Max","Architecture Practice",2017,Yes,,,3,Verified,2,Verified,yes,3,"Level 1",1,25,"Square metres",Verified,3.5,"an industrial building with or without a yard",,"No associated yard space",,"Goods lift access",yes,,,Rented/leased,3,Yes,yes,"Near to other businesses, reasonable rents compared to other locations",yes,"Redevelopment proposal for Biscuit factory is good if it helps in uplifting the area.","Digital connectivity, space, other creative business around","Greater London Area, Central London, South London, Southwark","Greater London Area, Central London, South London, Southwark, UK excluding London",Growing,no,,,,yes,"More space",yes,"Word of mouth, Posters or displayed information, Own research",,"If a large scale redevelopment happens, although would like to be a part of it, but won’t be able to afford the rent.",,"Max Martin",,max@studiomax.co.uk,,,,"Clement Road",100,"SE16 4DG",2,,,no,51.494747,-0.062701,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=acda8026-f6f0-4abe-b828-33de9b241ffd_1564397904.jpg,71111,,
9ab3a4d2-9a51-45b9-ac36-2093efc69756,2019-07-27T14:04:31.319Z,"Adam 31 1153",Adam,31,1153,,demolished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The building has been demolished and the wider site is being redeveloped into a new shopping and restaurant complex named 'Borough Yards' with five new mixed-use buildings to be built. Developer: Meyer Bergman; Contractor: Wates Construction; Architect: SPPARC",,,51.505934,-0.092221,4,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=9ab3a4d2-9a51-45b9-ac36-2093efc69756_1564236457.jpg,,,
e0fc371a-18e5-47fe-bb2c-cac9bb4ab51b,2019-07-26T15:17:47.909Z,"Helen Quinn 145 14500001","Helen Quinn",145,14500001,"João Abbott-Gribben",Artist,2013,Yes,,,1,Verified,0,Verified,no,0,"Level 1",1,4,"Square metres",Verified,2.5,"an office building, Other","Office building converted to studios","Yard shared with others","Car parking in yard","Loading from vehicles in yard used",yes,,2018,Rented/leased,,,yes,"public transport, Near to other businesses",yes,"No strong views, just take it on a case by case basis as to whether it's appropriate to my needs","Access to sink, power, heating/windows for temperature control","Central London","UK excluding London",Constant,yes,Edinburgh,"Summer 2020","Personal relocation",no,,no,,,"Closing down completely but not wanting to.",Yes,"João Abbott-Gribben",07841185827,João.abbott.gribben@gmail.com,,Joaoabbottgribben.com,João.abbott.gribben@gmail.com,"Surrey Quays Road",,"SE16 7PJ",,"Tenure length unknown - will be developed eventually but not sure when.",,no,51.49773,-0.046041,63,,90030,,"29 other artist studios"
2093f9f0-b477-4ffe-8217-debb29b3fb04,2019-07-26T12:29:32.200Z,"Adam 67 14840001",Adam,67,14840001,Traeger-Cowling,"Picture framing",2018,Yes,,,2,Verified,2,Verified,yes,2,"Ground Floor",1,64,"Square metres",Observed,3.5,"an industrial building with or without a yard",,"No associated yard space","No car parking required","Level access to ground floor (e.g. items can be wheeled in), Loading from vehicles in street used",no,"Happy with the premises, but would like better access. The current doors are relatively small and set a limitation on the size of picture frame, and so they are planning on adding a set of larger double doors. They could always do with more space, and are considering renting the next studio space in the future.","October 2018",Rented/leased,,Yes,yes,"Near to customer base, Near to home, Near to other businesses, reasonable rents compared to other locations",yes,"Thinks it could be a good thing, as it is currently hard to find work spaces that are affordable and close enough to central London. Ground floors of housing blocks are often taken over by large shops like Tesco's, and so thinks they could have different uses.","Location, size, and sharing the building with an artist (who is also a customer).","Greater London Area, UK excluding London","Southwark, South London, Central London",Growing,no,,,,yes,"More space",no,,,"If the building was sold to developers.",Yes,"Gavin Traeger",07751064033,traeger.cowling@gmail.com,02077038947,www.traeger-cowling.co.uk,traeger.cowling@gmail.com,"Peckham Road","84 - 86 ","SE15 5LQ",3,"It is a good location for their business. Peckham and Brixton have strong art scenes, and a number of art schools. Plus, the South London Gallery is next door. 
The building is the former 'Kennedy’s Sausage' factory.",https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=2093f9f0-b477-4ffe-8217-debb29b3fb04_1564148613.jpg,no,51.473919,-0.077338,4,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=2093f9f0-b477-4ffe-8217-debb29b3fb04_1564149165.jpg,32990,,"Most of the building is used by an artist as a studio. "
f8f783bd-4056-4d2c-86a7-b3d8763380da,2019-07-26T12:27:40.257Z,"Adam 67 1474",Adam,67,1474,,derelict,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.473571,-0.077908,4,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=f8f783bd-4056-4d2c-86a7-b3d8763380da_1564229053.jpg,,,
dd661930-1125-45f3-b15f-4e9ab16aa531,2019-07-26T12:26:37.445Z,"Adam 67 1482",Adam,67,1482,"South London Gallery (The Fire Station)","Contemporary art gallery",1891,No,"Arts organisation",,,,,,,,,,,,,,,,,,,,,"September 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,www.southlondongallery.org,mail@southlondongallery.org,"Peckham Road",82,"SE15 5LQ",,,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=dd661930-1125-45f3-b15f-4e9ab16aa531_1564229547.jpg,no,51.474022,-0.077665,4,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=dd661930-1125-45f3-b15f-4e9ab16aa531_1564229598.jpg,90040,,
8fd3f0cf-7815-4a78-aa74-83d4fc89fac0,2019-07-26T12:24:59.811Z,"Adam 67 1471",Adam,67,1471,"Peckham Fire Station","Fire station",,No,Other,"Fire station",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 020 8555 1200",www.london-fire.gov.uk,,"Peckham Rd","78 - 80","SE5 8PR",,,,,51.473987,-0.077945,4,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=8fd3f0cf-7815-4a78-aa74-83d4fc89fac0_1564230340.jpg,84250,,
0dbe6785-2345-4d4a-ac4e-d3e6a1098888,2019-07-26T12:24:09.252Z,"Adam 67 1450",Adam,67,1450,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madeleine Terrace",,"SE5 8QF",,"The site (which includes FUCs 1439, 1440, 1442, 1443, 1446, 1450, 1452 and 1455) was developed into residential about ten years ago. There are 6 houses around a gated courtyard. ""Originally a dairy with horse-drawn drays, the premises were last used as a taxi garage before becoming derelict; over a period of disuse the grazing land to the north was a refuge for wildlife. Fierce opposition from the neighbours made the site very difficult to gain planning consent. Planning involved a number of applications and two appeals. The final scheme as built, develops the southern site with residential units whilst retaining the northern site as a wild garden amenity space."" Details from architects: http://www.robertdye.com/project/1028/housing-at-madeleine-terrace-london-se5#",,,51.473444,-0.07866,4,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=0dbe6785-2345-4d4a-ac4e-d3e6a1098888_1564232325.jpg,,,
9ffa1222-b1fb-421e-b85b-7189f702d072,2019-07-26T12:23:13.306Z,"Adam 67 1452",Adam,67,1452,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madeleine Terrace",,"SE5 8QF",,"The site (which includes FUCs 1439, 1440, 1442, 1443, 1446, 1450, 1452 and 1455) was developed into residential about ten years ago. There are 6 houses around a gated courtyard. ""Originally a dairy with horse-drawn drays, the premises were last used as a taxi garage before becoming derelict; over a period of disuse the grazing land to the north was a refuge for wildlife. Fierce opposition from the neighbours made the site very difficult to gain planning consent. Planning involved a number of applications and two appeals. The final scheme as built, develops the southern site with residential units whilst retaining the northern site as a wild garden amenity space."" Details from architects: http://www.robertdye.com/project/1028/housing-at-madeleine-terrace-london-se5#
",,,51.473362,-0.078642,4,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=9ffa1222-b1fb-421e-b85b-7189f702d072_1564232489.jpg,,,
039f2a31-295b-4841-afcf-094cdb695b2e,2019-07-26T12:22:28.142Z,"Adam 67 1455",Adam,67,1455,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madeleine Terrace",,"SE5 8QF",,"The site (which includes FUCs 1439, 1440, 1442, 1443, 1446, 1450, 1452 and 1455) was developed into residential about ten years ago. There are 6 houses around a gated courtyard. ""Originally a dairy with horse-drawn drays, the premises were last used as a taxi garage before becoming derelict; over a period of disuse the grazing land to the north was a refuge for wildlife. Fierce opposition from the neighbours made the site very difficult to gain planning consent. Planning involved a number of applications and two appeals. The final scheme as built, develops the southern site with residential units whilst retaining the northern site as a wild garden amenity space."" Details from architects: http://www.robertdye.com/project/1028/housing-at-madeleine-terrace-london-se5#
",,,51.473255,-0.078599,4,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=039f2a31-295b-4841-afcf-094cdb695b2e_1564232462.jpg,,,
bc92f007-ca7d-4d3f-acb0-dabc887294fe,2019-07-26T12:21:49.747Z,"Adam 67 1446",Adam,67,1446,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madeleine Terrace",,"SE5 8QF",,"The site (which includes FUCs 1439, 1440, 1442, 1443, 1446, 1450, 1452 and 1455) was developed into residential about ten years ago. There are 6 houses around a gated courtyard. ""Originally a dairy with horse-drawn drays, the premises were last used as a taxi garage before becoming derelict; over a period of disuse the grazing land to the north was a refuge for wildlife. Fierce opposition from the neighbours made the site very difficult to gain planning consent. Planning involved a number of applications and two appeals. The final scheme as built, develops the southern site with residential units whilst retaining the northern site as a wild garden amenity space."" Details from architects: http://www.robertdye.com/project/1028/housing-at-madeleine-terrace-london-se5#
",,,51.473238,-0.078697,4,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=bc92f007-ca7d-4d3f-acb0-dabc887294fe_1564232244.jpg,,,
1eb8126a-e74a-4d80-9cb3-a9857f45a661,2019-07-26T12:21:08.710Z,"Adam 67 1443",Adam,67,1443,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madeleine Terrace",,"SE5 8QF",,"The site (which includes FUCs 1439, 1440, 1442, 1443, 1446, 1450, 1452 and 1455) was developed into residential about ten years ago. There are 6 houses around a gated courtyard. ""Originally a dairy with horse-drawn drays, the premises were last used as a taxi garage before becoming derelict; over a period of disuse the grazing land to the north was a refuge for wildlife. Fierce opposition from the neighbours made the site very difficult to gain planning consent. Planning involved a number of applications and two appeals. The final scheme as built, develops the southern site with residential units whilst retaining the northern site as a wild garden amenity space."" Details from architects: http://www.robertdye.com/project/1028/housing-at-madeleine-terrace-london-se5#",,,51.47329,-0.078785,4,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=1eb8126a-e74a-4d80-9cb3-a9857f45a661_1564239483.jpg,,,
